date,phc_id,medicine_id,stock,minimum_stock,maximum_stock
2026-04-20,PHC012,MED008,24,36,255
2026-04-21,PHC012,MED008,19,36,255
2026-04-22,PHC012,MED008,11,36,255
2026-04-23,PHC012,MED008,224,36,255
2026-04-24,PHC012,MED008,216,36,255
2026-04-25,PHC012,MED008,209,36,255
2026-04-26,PHC012,MED008,204,36,255
2026-04-27,PHC012,MED008,192,36,255
2026-04-28,PHC012,MED008,185,36,255
2026-04-29,PHC012,MED008,170,36,255
2026-04-30,PHC012,MED008,153,36,255
2026-05-01,PHC012,MED008,138,36,255
2026-05-02,PHC012,MED008,120,36,255
2026-05-03,PHC012,MED008,110,36,255
2026-05-04,PHC012,MED008,92,36,255
2026-05-05,PHC012,MED008,84,36,255
2026-05-06,PHC012,MED008,78,36,255
2026-05-07,PHC012,MED008,71,36,255
2026-05-08,PHC012,MED008,65,36,255
2026-05-09,PHC012,MED008,57,36,255
2026-05-10,PHC012,MED008,53,36,255
2026-05-11,PHC012,MED008,43,36,255
2026-05-12,PHC012,MED008,35,36,255
2026-05-13,PHC012,MED008,29,36,255
2026-05-14,PHC012,MED008,22,36,255
2026-05-15,PHC012,MED008,15,36,255
2026-05-16,PHC012,MED008,227,36,255
2026-05-17,PHC012,MED008,222,36,255
2026-05-18,PHC012,MED008,215,36,255
2026-05-19,PHC012,MED008,206,36,255
2026-05-20,PHC012,MED008,200,36,255
2026-05-21,PHC012,MED008,194,36,255
2026-05-22,PHC012,MED008,186,36,255
2026-05-23,PHC012,MED008,179,36,255
2026-05-24,PHC012,MED008,175,36,255
2026-05-25,PHC012,MED008,163,36,255
2026-05-26,PHC012,MED008,158,36,255
2026-05-27,PHC012,MED008,151,36,255
2026-05-28,PHC012,MED008,146,36,255
2026-05-29,PHC012,MED008,139,36,255
2026-05-30,PHC012,MED008,132,36,255
2026-05-31,PHC012,MED008,127,36,255
2026-06-01,PHC012,MED008,116,36,255
2026-06-02,PHC012,MED008,110,36,255
2026-06-03,PHC012,MED008,102,36,255
2026-06-04,PHC012,MED008,95,36,255
2026-06-05,PHC012,MED008,89,36,255
2026-06-06,PHC012,MED008,83,36,255
2026-06-07,PHC012,MED008,79,36,255
2026-06-08,PHC012,MED008,71,36,255
2026-06-09,PHC012,MED008,65,36,255
2026-06-10,PHC012,MED008,59,36,255
2026-06-11,PHC012,MED008,53,36,255
2026-06-12,PHC012,MED008,48,36,255
2026-06-13,PHC012,MED008,41,36,255
2026-06-14,PHC012,MED008,37,36,255
2026-06-15,PHC012,MED008,30,36,255
2026-06-16,PHC012,MED008,22,36,255
2026-06-17,PHC012,MED008,15,36,255
2026-06-18,PHC012,MED008,9,36,255
2026-06-19,PHC012,MED008,226,36,255
2026-06-20,PHC012,MED008,221,36,255
2026-06-21,PHC012,MED008,215,36,255
2026-06-22,PHC012,MED008,209,36,255
2026-06-23,PHC012,MED008,202,36,255
2026-06-24,PHC012,MED008,197,36,255
2026-06-25,PHC012,MED008,190,36,255
2026-06-26,PHC012,MED008,184,36,255
2026-06-27,PHC012,MED008,177,36,255
2026-06-28,PHC012,MED008,172,36,255
2026-06-29,PHC012,MED008,164,36,255
2026-06-30,PHC012,MED008,159,36,255
2026-07-01,PHC012,MED008,152,36,255
2026-07-02,PHC012,MED008,145,36,255
2026-07-03,PHC012,MED008,140,36,255
2026-07-04,PHC012,MED008,135,36,255
2026-07-05,PHC012,MED008,131,36,255
2026-07-06,PHC012,MED008,125,36,255
2026-07-07,PHC012,MED008,119,36,255
2026-07-08,PHC012,MED008,113,36,255
2026-07-09,PHC012,MED008,107,36,255
2026-07-10,PHC012,MED008,101,36,255
2026-07-11,PHC012,MED008,95,36,255
2026-07-12,PHC012,MED008,89,36,255
2026-07-13,PHC012,MED008,83,36,255
2026-07-14,PHC012,MED008,76,36,255
2026-07-15,PHC012,MED008,72,36,255
2026-07-16,PHC012,MED008,66,36,255
2026-07-17,PHC012,MED008,61,36,255
2026-07-18,PHC012,MED008,52,36,255
2026-07-19,PHC012,MED008,49,36,255
2026-07-20,PHC012,MED008,42,36,255
2026-07-21,PHC012,MED008,36,36,255
2026-07-22,PHC012,MED008,18,36,255
2026-07-23,PHC012,MED008,5,36,255
2026-07-24,PHC012,MED008,0,36,255
2026-07-25,PHC012,MED008,204,36,255
2026-07-26,PHC012,MED008,195,36,255
2026-07-27,PHC012,MED008,177,36,255
2026-07-28,PHC012,MED008,161,36,255
2026-07-29,PHC012,MED008,152,36,255
2026-07-30,PHC012,MED008,137,36,255
2026-07-31,PHC012,MED008,131,36,255
2026-08-01,PHC012,MED008,124,36,255
2026-08-02,PHC012,MED008,120,36,255
2026-08-03,PHC012,MED008,109,36,255
2026-08-04,PHC012,MED008,102,36,255
2026-08-05,PHC012,MED008,96,36,255
2026-08-06,PHC012,MED008,89,36,255
2026-08-07,PHC012,MED008,83,36,255
2026-08-08,PHC012,MED008,77,36,255
2026-08-09,PHC012,MED008,73,36,255
2026-08-10,PHC012,MED008,63,36,255
2026-08-11,PHC012,MED008,57,36,255
2026-08-12,PHC012,MED008,53,36,255
2026-08-13,PHC012,MED008,47,36,255
2026-08-14,PHC012,MED008,40,36,255
2026-08-15,PHC012,MED008,34,36,255
2026-08-16,PHC012,MED008,28,36,255
2026-08-17,PHC012,MED008,20,36,255
2026-08-18,PHC012,MED008,14,36,255
2026-08-19,PHC012,MED008,228,36,255
2026-08-20,PHC012,MED008,220,36,255
2026-08-21,PHC012,MED008,213,36,255
2026-08-22,PHC012,MED008,205,36,255
2026-08-23,PHC012,MED008,200,36,255
2026-08-24,PHC012,MED008,193,36,255
2026-08-25,PHC012,MED008,187,36,255
2026-08-26,PHC012,MED008,181,36,255
2026-08-27,PHC012,MED008,175,36,255
2026-03-01,PHC012,MED009,361,80,562
2026-03-02,PHC012,MED009,339,80,562
2026-03-03,PHC012,MED009,323,80,562
2026-03-04,PHC012,MED009,307,80,562
2026-03-05,PHC012,MED009,286,80,562
2026-03-06,PHC012,MED009,269,80,562
2026-03-07,PHC012,MED009,249,80,562
2026-03-08,PHC012,MED009,239,80,562
2026-03-09,PHC012,MED009,220,80,562
2026-03-10,PHC012,MED009,201,80,562
2026-03-11,PHC012,MED009,186,80,562
2026-03-12,PHC012,MED009,173,80,562
2026-03-13,PHC012,MED009,152,80,562
2026-03-14,PHC012,MED009,136,80,562
2026-03-15,PHC012,MED009,128,80,562
2026-03-16,PHC012,MED009,109,80,562
2026-03-17,PHC012,MED009,92,80,562
2026-03-18,PHC012,MED009,73,80,562
2026-03-19,PHC012,MED009,59,80,562
2026-03-20,PHC012,MED009,37,80,562
2026-03-21,PHC012,MED009,25,80,562
2026-03-22,PHC012,MED009,505,80,562
2026-03-23,PHC012,MED009,489,80,562
2026-03-24,PHC012,MED009,473,80,562
2026-03-25,PHC012,MED009,456,80,562
2026-03-26,PHC012,MED009,438,80,562
2026-03-27,PHC012,MED009,421,80,562
2026-03-28,PHC012,MED009,401,80,562
2026-03-29,PHC012,MED009,387,80,562
2026-03-30,PHC012,MED009,363,80,562
2026-03-31,PHC012,MED009,350,80,562
2026-04-01,PHC012,MED009,334,80,562
2026-04-02,PHC012,MED009,317,80,562
2026-04-03,PHC012,MED009,300,80,562
2026-04-04,PHC012,MED009,280,80,562
2026-04-05,PHC012,MED009,270,80,562
2026-04-06,PHC012,MED009,252,80,562
2026-04-07,PHC012,MED009,228,80,562
2026-04-08,PHC012,MED009,218,80,562
2026-04-09,PHC012,MED009,197,80,562
2026-04-10,PHC012,MED009,180,80,562
2026-04-11,PHC012,MED009,160,80,562
2026-04-12,PHC012,MED009,152,80,562
2026-04-13,PHC012,MED009,136,80,562
2026-04-14,PHC012,MED009,122,80,562
2026-04-15,PHC012,MED009,106,80,562
2026-04-16,PHC012,MED009,87,80,562
2026-04-17,PHC012,MED009,69,80,562
2026-04-18,PHC012,MED009,50,80,562
2026-04-19,PHC012,MED009,42,80,562
2026-04-20,PHC012,MED009,16,80,562
2026-04-21,PHC012,MED009,493,80,562
2026-04-22,PHC012,MED009,477,80,562
2026-04-23,PHC012,MED009,458,80,562
2026-04-24,PHC012,MED009,444,80,562
2026-04-25,PHC012,MED009,429,80,562
2026-04-26,PHC012,MED009,418,80,562
2026-04-27,PHC012,MED009,397,80,562
2026-04-28,PHC012,MED009,378,80,562
2026-04-29,PHC012,MED009,347,80,562
2026-04-30,PHC012,MED009,301,80,562
2026-05-01,PHC012,MED009,272,80,562
2026-05-02,PHC012,MED009,247,80,562
2026-05-03,PHC012,MED009,217,80,562
2026-05-04,PHC012,MED009,174,80,562
2026-05-05,PHC012,MED009,159,80,562
2026-05-06,PHC012,MED009,145,80,562
2026-05-07,PHC012,MED009,131,80,562
2026-05-08,PHC012,MED009,116,80,562
2026-05-09,PHC012,MED009,97,80,562
2026-05-10,PHC012,MED009,87,80,562
2026-05-11,PHC012,MED009,69,80,562
2026-05-12,PHC012,MED009,49,80,562
2026-05-13,PHC012,MED009,32,80,562
2026-05-14,PHC012,MED009,19,80,562
2026-05-15,PHC012,MED009,498,80,562
2026-05-16,PHC012,MED009,477,80,562
2026-05-17,PHC012,MED009,468,80,562
2026-05-18,PHC012,MED009,448,80,562
2026-05-19,PHC012,MED009,432,80,562
2026-05-20,PHC012,MED009,417,80,562
2026-05-21,PHC012,MED009,403,80,562
2026-05-22,PHC012,MED009,385,80,562
2026-05-23,PHC012,MED009,365,80,562
2026-05-24,PHC012,MED009,353,80,562
2026-05-25,PHC012,MED009,327,80,562
2026-05-26,PHC012,MED009,314,80,562
2026-05-27,PHC012,MED009,293,80,562
2026-05-28,PHC012,MED009,275,80,562
2026-05-29,PHC012,MED009,257,80,562
2026-05-30,PHC012,MED009,246,80,562
2026-05-31,PHC012,MED009,238,80,562
2026-06-01,PHC012,MED009,218,80,562
2026-06-02,PHC012,MED009,207,80,562
2026-06-03,PHC012,MED009,191,80,562
2026-06-04,PHC012,MED009,173,80,562
2026-06-05,PHC012,MED009,156,80,562
2026-06-06,PHC012,MED009,139,80,562
2026-06-07,PHC012,MED009,128,80,562
2026-06-08,PHC012,MED009,107,80,562
2026-06-09,PHC012,MED009,93,80,562
2026-06-10,PHC012,MED009,75,80,562
2026-06-11,PHC012,MED009,66,80,562
2026-06-12,PHC012,MED009,56,80,562
2026-06-13,PHC012,MED009,41,80,562
2026-06-14,PHC012,MED009,516,80,562
2026-06-15,PHC012,MED009,493,80,562
2026-06-16,PHC012,MED009,476,80,562
2026-06-17,PHC012,MED009,459,80,562
2026-06-18,PHC012,MED009,445,80,562
2026-06-19,PHC012,MED009,432,80,562
2026-06-20,PHC012,MED009,417,80,562
2026-06-21,PHC012,MED009,407,80,562
2026-06-22,PHC012,MED009,388,80,562
2026-06-23,PHC012,MED009,369,80,562
2026-06-24,PHC012,MED009,351,80,562
2026-06-25,PHC012,MED009,334,80,562
2026-06-26,PHC012,MED009,318,80,562
2026-06-27,PHC012,MED009,302,80,562
2026-06-28,PHC012,MED009,290,80,562
2026-06-29,PHC012,MED009,275,80,562
2026-06-30,PHC012,MED009,263,80,562
2026-07-01,PHC012,MED009,249,80,562
2026-07-02,PHC012,MED009,228,80,562
2026-07-03,PHC012,MED009,220,80,562
2026-07-04,PHC012,MED009,209,80,562
2026-07-05,PHC012,MED009,201,80,562
2026-07-06,PHC012,MED009,185,80,562
2026-07-07,PHC012,MED009,169,80,562
2026-07-08,PHC012,MED009,154,80,562
2026-07-09,PHC012,MED009,143,80,562
2026-07-10,PHC012,MED009,132,80,562
2026-07-11,PHC012,MED009,118,80,562
2026-07-12,PHC012,MED009,107,80,562
2026-07-13,PHC012,MED009,83,80,562
2026-07-14,PHC012,MED009,66,80,562
2026-07-15,PHC012,MED009,52,80,562
2026-07-16,PHC012,MED009,40,80,562
2026-07-17,PHC012,MED009,28,80,562
2026-07-18,PHC012,MED009,511,80,562
2026-07-19,PHC012,MED009,503,80,562
2026-07-20,PHC012,MED009,486,80,562
2026-07-21,PHC012,MED009,471,80,562
2026-07-22,PHC012,MED009,444,80,562
2026-07-23,PHC012,MED009,417,80,562
2026-07-24,PHC012,MED009,377,80,562
2026-07-25,PHC012,MED009,344,80,562
2026-07-26,PHC012,MED009,317,80,562
2026-07-27,PHC012,MED009,275,80,562
2026-07-28,PHC012,MED009,229,80,562
2026-07-29,PHC012,MED009,201,80,562
2026-07-30,PHC012,MED009,165,80,562
2026-07-31,PHC012,MED009,150,80,562
2026-08-01,PHC012,MED009,134,80,562
2026-08-02,PHC012,MED009,126,80,562
2026-08-03,PHC012,MED009,101,80,562
2026-08-04,PHC012,MED009,85,80,562
2026-08-05,PHC012,MED009,71,80,562
2026-08-06,PHC012,MED009,57,80,562
2026-08-07,PHC012,MED009,42,80,562
2026-08-08,PHC012,MED009,27,80,562
2026-08-09,PHC012,MED009,509,80,562
2026-08-10,PHC012,MED009,492,80,562
2026-08-11,PHC012,MED009,477,80,562
2026-08-12,PHC012,MED009,466,80,562
2026-08-13,PHC012,MED009,454,80,562
2026-08-14,PHC012,MED009,442,80,562
2026-08-15,PHC012,MED009,426,80,562
2026-08-16,PHC012,MED009,416,80,562
2026-08-17,PHC012,MED009,402,80,562
2026-08-18,PHC012,MED009,386,80,562
2026-08-19,PHC012,MED009,371,80,562
2026-08-20,PHC012,MED009,355,80,562
2026-08-21,PHC012,MED009,335,80,562
2026-08-22,PHC012,MED009,317,80,562
2026-08-23,PHC012,MED009,309,80,562
2026-08-24,PHC012,MED009,290,80,562
2026-08-25,PHC012,MED009,276,80,562
2026-08-26,PHC012,MED009,260,80,562
2026-08-27,PHC012,MED009,245,80,562
2026-03-01,PHC012,MED010,89,21,153
2026-03-02,PHC012,MED010,83,21,153
2026-03-03,PHC012,MED010,79,21,153
2026-03-04,PHC012,MED010,76,21,153
2026-03-05,PHC012,MED010,72,21,153
2026-03-06,PHC012,MED010,68,21,153
2026-03-07,PHC012,MED010,64,21,153
2026-03-08,PHC012,MED010,62,21,153
2026-03-09,PHC012,MED010,57,21,153
2026-03-10,PHC012,MED010,54,21,153
2026-03-11,PHC012,MED010,50,21,153
2026-03-12,PHC012,MED010,48,21,153
2026-03-13,PHC012,MED010,44,21,153
2026-03-14,PHC012,MED010,40,21,153
2026-03-15,PHC012,MED010,38,21,153
2026-03-16,PHC012,MED010,33,21,153
2026-03-17,PHC012,MED010,29,21,153
2026-03-18,PHC012,MED010,23,21,153
2026-03-19,PHC012,MED010,19,21,153
2026-03-20,PHC012,MED010,16,21,153
2026-03-21,PHC012,MED010,12,21,153
2026-03-22,PHC012,MED010,10,21,153
2026-03-23,PHC012,MED010,139,21,153
2026-03-24,PHC012,MED010,135,21,153
2026-03-25,PHC012,MED010,131,21,153
2026-03-26,PHC012,MED010,127,21,153
2026-03-27,PHC012,MED010,122,21,153
2026-03-28,PHC012,MED010,116,21,153
2026-03-29,PHC012,MED010,114,21,153
2026-03-30,PHC012,MED010,108,21,153
2026-03-31,PHC012,MED010,104,21,153
2026-04-01,PHC012,MED010,101,21,153
2026-04-02,PHC012,MED010,96,21,153
2026-04-03,PHC012,MED010,92,21,153
2026-04-04,PHC012,MED010,86,21,153
2026-04-05,PHC012,MED010,82,21,153
2026-04-06,PHC012,MED010,76,21,153
2026-04-07,PHC012,MED010,73,21,153
2026-04-08,PHC012,MED010,69,21,153
2026-04-09,PHC012,MED010,65,21,153
2026-04-10,PHC012,MED010,62,21,153
2026-04-11,PHC012,MED010,58,21,153
2026-04-12,PHC012,MED010,55,21,153
2026-04-13,PHC012,MED010,49,21,153
2026-04-14,PHC012,MED010,46,21,153
2026-04-15,PHC012,MED010,42,21,153
2026-04-16,PHC012,MED010,37,21,153
2026-04-17,PHC012,MED010,33,21,153
2026-04-18,PHC012,MED010,29,21,153
2026-04-19,PHC012,MED010,26,21,153
2026-04-20,PHC012,MED010,19,21,153
2026-04-21,PHC012,MED010,16,21,153
2026-04-22,PHC012,MED010,12,21,153
2026-04-23,PHC012,MED010,8,21,153
2026-04-24,PHC012,MED010,138,21,153
2026-04-25,PHC012,MED010,134,21,153
2026-04-26,PHC012,MED010,132,21,153
2026-04-27,PHC012,MED010,125,21,153
2026-04-28,PHC012,MED010,120,21,153
2026-04-29,PHC012,MED010,109,21,153
2026-04-30,PHC012,MED010,98,21,153
2026-05-01,PHC012,MED010,88,21,153
2026-05-02,PHC012,MED010,79,21,153
2026-05-03,PHC012,MED010,73,21,153
2026-05-04,PHC012,MED010,58,21,153
2026-05-05,PHC012,MED010,54,21,153
2026-05-06,PHC012,MED010,50,21,153
2026-05-07,PHC012,MED010,47,21,153
2026-05-08,PHC012,MED010,43,21,153
2026-05-09,PHC012,MED010,39,21,153
2026-05-10,PHC012,MED010,37,21,153
2026-05-11,PHC012,MED010,31,21,153
2026-05-12,PHC012,MED010,26,21,153
2026-05-13,PHC012,MED010,22,21,153
2026-05-14,PHC012,MED010,18,21,153
2026-05-15,PHC012,MED010,15,21,153
2026-05-16,PHC012,MED010,11,21,153
2026-05-17,PHC012,MED010,9,21,153
2026-05-18,PHC012,MED010,141,21,153
2026-05-19,PHC012,MED010,136,21,153
2026-05-20,PHC012,MED010,132,21,153
2026-05-21,PHC012,MED010,128,21,153
2026-05-22,PHC012,MED010,124,21,153
2026-05-23,PHC012,MED010,119,21,153
2026-05-24,PHC012,MED010,116,21,153
2026-05-25,PHC012,MED010,110,21,153
2026-05-26,PHC012,MED010,107,21,153
2026-05-27,PHC012,MED010,102,21,153
2026-05-28,PHC012,MED010,99,21,153
2026-05-29,PHC012,MED010,95,21,153
2026-05-30,PHC012,MED010,92,21,153
2026-05-31,PHC012,MED010,90,21,153
2026-06-01,PHC012,MED010,86,21,153
2026-06-02,PHC012,MED010,82,21,153
2026-06-03,PHC012,MED010,80,21,153
2026-06-04,PHC012,MED010,75,21,153
2026-06-05,PHC012,MED010,72,21,153
2026-06-06,PHC012,MED010,69,21,153
2026-06-07,PHC012,MED010,66,21,153
2026-06-08,PHC012,MED010,60,21,153
2026-06-09,PHC012,MED010,56,21,153
2026-06-10,PHC012,MED010,52,21,153
2026-06-11,PHC012,MED010,49,21,153
2026-06-12,PHC012,MED010,46,21,153
2026-06-13,PHC012,MED010,42,21,153
2026-06-14,PHC012,MED010,39,21,153
2026-06-15,PHC012,MED010,34,21,153
2026-06-16,PHC012,MED010,31,21,153
2026-06-17,PHC012,MED010,26,21,153
2026-06-18,PHC012,MED010,23,21,153
2026-06-19,PHC012,MED010,17,21,153
2026-06-20,PHC012,MED010,14,21,153
2026-06-21,PHC012,MED010,11,21,153
2026-06-22,PHC012,MED010,5,21,153
2026-06-23,PHC012,MED010,136,21,153
2026-06-24,PHC012,MED010,132,21,153
2026-06-25,PHC012,MED010,128,21,153
2026-06-26,PHC012,MED010,125,21,153
2026-06-27,PHC012,MED010,121,21,153
2026-06-28,PHC012,MED010,119,21,153
2026-06-29,PHC012,MED010,116,21,153
2026-06-30,PHC012,MED010,113,21,153
2026-07-01,PHC012,MED010,109,21,153
2026-07-02,PHC012,MED010,105,21,153
2026-07-03,PHC012,MED010,101,21,153
2026-07-04,PHC012,MED010,98,21,153
2026-07-05,PHC012,MED010,96,21,153
2026-07-06,PHC012,MED010,91,21,153
2026-07-07,PHC012,MED010,87,21,153
2026-07-08,PHC012,MED010,84,21,153
2026-07-09,PHC012,MED010,81,21,153
2026-07-10,PHC012,MED010,78,21,153
2026-07-11,PHC012,MED010,74,21,153
2026-07-12,PHC012,MED010,72,21,153
2026-07-13,PHC012,MED010,67,21,153
2026-07-14,PHC012,MED010,63,21,153
2026-07-15,PHC012,MED010,60,21,153
2026-07-16,PHC012,MED010,57,21,153
2026-07-17,PHC012,MED010,54,21,153
2026-07-18,PHC012,MED010,50,21,153
2026-07-19,PHC012,MED010,48,21,153
2026-07-20,PHC012,MED010,44,21,153
2026-07-21,PHC012,MED010,40,21,153
2026-07-22,PHC012,MED010,33,21,153
2026-07-23,PHC012,MED010,26,21,153
2026-07-24,PHC012,MED010,18,21,153
2026-07-25,PHC012,MED010,10,21,153
2026-07-26,PHC012,MED010,6,21,153
2026-07-27,PHC012,MED010,0,21,153
2026-07-28,PHC012,MED010,127,21,153
2026-07-29,PHC012,MED010,119,21,153
2026-07-30,PHC012,MED010,112,21,153
2026-07-31,PHC012,MED010,108,21,153
2026-08-01,PHC012,MED010,104,21,153
2026-08-02,PHC012,MED010,102,21,153
2026-08-03,PHC012,MED010,96,21,153
2026-08-04,PHC012,MED010,91,21,153
2026-08-05,PHC012,MED010,88,21,153
2026-08-06,PHC012,MED010,83,21,153
2026-08-07,PHC012,MED010,80,21,153
2026-08-08,PHC012,MED010,76,21,153
2026-08-09,PHC012,MED010,74,21,153
2026-08-10,PHC012,MED010,70,21,153
2026-08-11,PHC012,MED010,67,21,153
2026-08-12,PHC012,MED010,63,21,153
2026-08-13,PHC012,MED010,60,21,153
2026-08-14,PHC012,MED010,57,21,153
2026-08-15,PHC012,MED010,54,21,153
2026-08-16,PHC012,MED010,51,21,153
2026-08-17,PHC012,MED010,47,21,153
2026-08-18,PHC012,MED010,44,21,153
2026-08-19,PHC012,MED010,40,21,153
2026-08-20,PHC012,MED010,36,21,153
2026-08-21,PHC012,MED010,31,21,153
2026-08-22,PHC012,MED010,27,21,153
2026-08-23,PHC012,MED010,24,21,153
2026-08-24,PHC012,MED010,20,21,153
2026-08-25,PHC012,MED010,16,21,153
2026-08-26,PHC012,MED010,13,21,153
2026-08-27,PHC012,MED010,10,21,153
2026-03-01,PHC013,MED001,1266,273,1911
2026-03-02,PHC013,MED001,1208,273,1911
2026-03-03,PHC013,MED001,1159,273,1911
2026-03-04,PHC013,MED001,1100,273,1911
2026-03-05,PHC013,MED001,1056,273,1911
2026-03-06,PHC013,MED001,994,273,1911
2026-03-07,PHC013,MED001,964,273,1911
2026-03-08,PHC013,MED001,917,273,1911
2026-03-09,PHC013,MED001,834,273,1911
2026-03-10,PHC013,MED001,769,273,1911
2026-03-11,PHC013,MED001,724,273,1911
2026-03-12,PHC013,MED001,676,273,1911
2026-03-13,PHC013,MED001,606,273,1911
2026-03-14,PHC013,MED001,574,273,1911
2026-03-15,PHC013,MED001,536,273,1911
2026-03-16,PHC013,MED001,476,273,1911
2026-03-17,PHC013,MED001,413,273,1911
2026-03-18,PHC013,MED001,353,273,1911
2026-03-19,PHC013,MED001,294,273,1911
2026-03-20,PHC013,MED001,243,273,1911
2026-03-21,PHC013,MED001,196,273,1911
2026-03-22,PHC013,MED001,149,273,1911
2026-03-23,PHC013,MED001,1723,273,1911
2026-03-24,PHC013,MED001,1673,273,1911
2026-03-25,PHC013,MED001,1631,273,1911
2026-03-26,PHC013,MED001,1553,273,1911
2026-03-27,PHC013,MED001,1492,273,1911
2026-03-28,PHC013,MED001,1454,273,1911
2026-03-29,PHC013,MED001,1413,273,1911
2026-03-30,PHC013,MED001,1343,273,1911
2026-03-31,PHC013,MED001,1287,273,1911
2026-04-01,PHC013,MED001,1231,273,1911
2026-04-02,PHC013,MED001,1173,273,1911
2026-04-03,PHC013,MED001,1124,273,1911
2026-04-04,PHC013,MED001,1082,273,1911
2026-04-05,PHC013,MED001,1040,273,1911
2026-04-06,PHC013,MED001,953,273,1911
2026-04-07,PHC013,MED001,889,273,1911
2026-04-08,PHC013,MED001,828,273,1911
2026-04-09,PHC013,MED001,772,273,1911
2026-04-10,PHC013,MED001,724,273,1911
2026-04-11,PHC013,MED001,651,273,1911
2026-04-12,PHC013,MED001,599,273,1911
2026-04-13,PHC013,MED001,539,273,1911
2026-04-14,PHC013,MED001,490,273,1911
2026-04-15,PHC013,MED001,424,273,1911
2026-04-16,PHC013,MED001,388,273,1911
2026-04-17,PHC013,MED001,316,273,1911
2026-04-18,PHC013,MED001,265,273,1911
2026-04-19,PHC013,MED001,233,273,1911
2026-04-20,PHC013,MED001,174,273,1911
2026-04-21,PHC013,MED001,1767,273,1911
2026-04-22,PHC013,MED001,1700,273,1911
2026-04-23,PHC013,MED001,1642,273,1911
2026-04-24,PHC013,MED001,1568,273,1911
2026-04-25,PHC013,MED001,1509,273,1911
2026-04-26,PHC013,MED001,1469,273,1911
2026-04-27,PHC013,MED001,1371,273,1911
2026-04-28,PHC013,MED001,1298,273,1911
2026-04-29,PHC013,MED001,1228,273,1911
2026-04-30,PHC013,MED001,1160,273,1911
2026-05-01,PHC013,MED001,1103,273,1911
2026-05-02,PHC013,MED001,1031,273,1911
2026-05-03,PHC013,MED001,986,273,1911
2026-05-04,PHC013,MED001,885,273,1911
2026-05-05,PHC013,MED001,827,273,1911
2026-05-06,PHC013,MED001,760,273,1911
2026-05-07,PHC013,MED001,710,273,1911
2026-05-08,PHC013,MED001,665,273,1911
2026-05-09,PHC013,MED001,611,273,1911
2026-05-10,PHC013,MED001,564,273,1911
2026-05-11,PHC013,MED001,503,273,1911
2026-05-12,PHC013,MED001,445,273,1911
2026-05-13,PHC013,MED001,396,273,1911
2026-05-14,PHC013,MED001,329,273,1911
2026-05-15,PHC013,MED001,265,273,1911
2026-05-16,PHC013,MED001,206,273,1911
2026-05-17,PHC013,MED001,160,273,1911
2026-05-18,PHC013,MED001,1750,273,1911
2026-05-19,PHC013,MED001,1693,273,1911
2026-05-20,PHC013,MED001,1644,273,1911
2026-05-21,PHC013,MED001,1586,273,1911
2026-05-22,PHC013,MED001,1557,273,1911
2026-05-23,PHC013,MED001,1525,273,1911
2026-05-24,PHC013,MED001,1490,273,1911
2026-05-25,PHC013,MED001,1414,273,1911
2026-05-26,PHC013,MED001,1380,273,1911
2026-05-27,PHC013,MED001,1332,273,1911
2026-05-28,PHC013,MED001,1269,273,1911
2026-05-29,PHC013,MED001,1200,273,1911
2026-05-30,PHC013,MED001,1147,273,1911
2026-05-31,PHC013,MED001,1112,273,1911
2026-06-01,PHC013,MED001,1030,273,1911
2026-06-02,PHC013,MED001,979,273,1911
2026-06-03,PHC013,MED001,939,273,1911
2026-06-04,PHC013,MED001,899,273,1911
2026-06-05,PHC013,MED001,831,273,1911
2026-06-06,PHC013,MED001,790,273,1911
2026-06-07,PHC013,MED001,759,273,1911
2026-06-08,PHC013,MED001,710,273,1911
2026-06-09,PHC013,MED001,639,273,1911
2026-06-10,PHC013,MED001,569,273,1911
2026-06-11,PHC013,MED001,507,273,1911
2026-06-12,PHC013,MED001,452,273,1911
2026-06-13,PHC013,MED001,398,273,1911
2026-06-14,PHC013,MED001,356,273,1911
2026-06-15,PHC013,MED001,300,273,1911
2026-06-16,PHC013,MED001,247,273,1911
2026-06-17,PHC013,MED001,187,273,1911
2026-06-18,PHC013,MED001,137,273,1911
2026-06-19,PHC013,MED001,1734,273,1911
2026-06-20,PHC013,MED001,1689,273,1911
2026-06-21,PHC013,MED001,1651,273,1911
2026-06-22,PHC013,MED001,1611,273,1911
2026-06-23,PHC013,MED001,1559,273,1911
2026-06-24,PHC013,MED001,1523,273,1911
2026-06-25,PHC013,MED001,1471,273,1911
2026-06-26,PHC013,MED001,1427,273,1911
2026-06-27,PHC013,MED001,1381,273,1911
2026-06-28,PHC013,MED001,1342,273,1911
2026-06-29,PHC013,MED001,1280,273,1911
2026-06-30,PHC013,MED001,1225,273,1911
2026-07-01,PHC013,MED001,1169,273,1911
2026-07-02,PHC013,MED001,1120,273,1911
2026-07-03,PHC013,MED001,1055,273,1911
2026-07-04,PHC013,MED001,1013,273,1911
2026-07-05,PHC013,MED001,982,273,1911
2026-07-06,PHC013,MED001,916,273,1911
2026-07-07,PHC013,MED001,885,273,1911
2026-07-08,PHC013,MED001,840,273,1911
2026-07-09,PHC013,MED001,782,273,1911
